Training Percentage,Train Time,Test Time
0.1,0.002194999999999947,0.10389000000000026
0.2,0.0013320000000001109,0.11178599999999994
0.30000000000000004,0.0017570000000000086,0.12280900000000017
0.4,0.0017619999999998193,0.11651500000000015
0.5,0.00178300000000009,0.10464600000000024
0.6,0.002059000000000033,0.08949399999999974
0.7000000000000001,0.0029850000000002375,0.09266099999999966
0.8,0.0027239999999997266,0.06350299999999987
0.9,0.003013999999999406,0.030854000000000603
