Training Percentage,Train Time,Test Time
0.1,0.0390839999999999,0.004677000000000042
0.2,0.08663200000000026,0.004521999999999693
0.30000000000000004,0.1165919999999998,0.004910000000000192
0.4,0.16198099999999993,0.004369000000000067
0.5,0.20251799999999998,0.0030079999999998996
0.6,0.22931200000000018,0.003319000000000294
0.7000000000000001,0.28703199999999995,0.0026060000000001082
0.8,0.39783599999999986,0.003682000000000407
0.9,0.38375500000000073,0.0012729999999994135
