mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_predict__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.0043162345886230465,0.00153098348240788,0.0010140419006347656,0.0003700951229553724,linear,{'predict__kernel': 'linear'},0.9090909090909091,0.6818181818181818,0.8238095238095237,0.7410714285714289,0.6339285714285717,0.8636363636363636,0.6818181818181818,0.9285714285714286,0.6964285714285715,0.923076923076923,0.7883250083250085,0.10795647947773247,3,0.8336314847942756,0.8462656529516995,0.8444444444444446,0.8648904216264323,0.8691734341973523,0.8452593917710196,0.8374329159212881,0.8480364890421628,0.8528318883008671,0.8406862745098037,0.8482652397559345,0.010728534649691075
0.0021970272064208984,0.00011412567190506352,0.0009608030319213867,0.0005418550272110988,poly,{'predict__kernel': 'poly'},0.8636363636363636,0.6363636363636364,0.8238095238095237,0.8035714285714289,0.8035714285714287,0.8181818181818182,0.6363636363636364,1.0,0.6875000000000001,0.905982905982906,0.7978980741480741,0.11062130597825633,2,0.9079830053667262,0.9186046511627907,0.9172222222222223,0.9163978195572366,0.9276337746134166,0.9021690518783541,0.9127906976744186,0.9220157970853267,0.9049656570206058,0.9098707664884136,0.9139653443069511,0.007508420355923894
0.0037854671478271484,0.002433165525583986,0.0009705781936645508,0.00033779297841922293,rbf,{'predict__kernel': 'rbf'},0.9090909090909091,0.7272727272727273,0.8952380952380952,0.7321428571428574,0.7321428571428574,0.8181818181818182,0.7272727272727273,0.9375,0.7232142857142859,0.9615384615384616,0.8163594738594739,0.09450399062389583,1,0.9294499105545617,0.9410778175313058,0.9416666666666668,0.926688174435421,0.9303037045277562,0.928443649373882,0.9342576028622541,0.9246857269996664,0.9257403445557933,0.935717468805704,0.9318031066313012,0.005807798735421912
