Training Percentage,Train Time,Test Time
0.1,0.001646999999999732,0.0007999999999999119
0.2,0.0015130000000000976,0.0008360000000000589
0.30000000000000004,0.0016890000000002736,0.0008799999999999919
0.4,0.002043000000000017,0.000952000000000286
0.5,0.002371000000000123,0.0009299999999998754
0.6,0.0022039999999998727,0.00043799999999993844
0.7000000000000001,0.0016939999999996402,0.000380000000000269
0.8,0.0022660000000001013,0.00036699999999978417
0.9,0.002638999999999836,0.00026999999999999247
