0,1,2,3,4,5,6,7,8,9
0.9333333333333333,0.8666666666666666,0.6875,0.8,0.7916666666666666,0.8,0.8035714285714285,0.8615384615384613,0.9642857142857141,0.8615384615384616
0.8875000000000001,0.9583333333333334,0.9162087912087912,0.8889555822328933,0.9134615384615385,0.9134615384615384,0.9027777777777778,0.9078431372549022,0.8647058823529413,0.9039215686274511
0.8831818181818182,0.9285714285714286,0.9009661835748792,0.8840311986863714,0.9003496503496505,0.8918181818181818,0.8532258064516131,0.8991596638655461,0.9231884057971016,0.8658267020335985
0.8872549019607842,0.9064748201438848,0.9179794948737184,0.9168684422921711,0.930232558139535,0.9038461538461539,0.875968992248062,0.9201680672268907,0.9114285714285714,0.900318028225005
0.9214285714285716,0.90716642228739,0.925595238095238,0.9258514664143804,0.9157509157509156,0.9085954531298661,0.8969086783891095,0.9096907993966818,0.9298349056603773,0.8883989922125516
0.8975609756097561,0.9150943396226415,0.9142156862745098,0.9089068825910931,0.9172463175122748,0.8993135011441648,0.9167298219022357,0.8903386780104712,0.9014716439339555,0.9104278074866309
0.9162289915966385,0.9048511835012887,0.8760752688172044,0.9139402560455193,0.9206229860365199,0.8947866939455937,0.9062877103842489,0.9095831392640894,0.8972473604826545,0.9095815295815295
0.8854582693292372,0.9060927294142842,0.9031417510422871,0.9222618068877318,0.9033282130056325,0.908008658008658,0.9173236009732358,0.9043003565062387,0.9101734646038443,0.8915946413137423
0.8936228056548081,0.9146381578947369,0.9080796027560724,0.9251287185354691,0.908641975308642,0.908477418839596,0.8960990247561892,0.91450612935043,0.9222222222222222,0.9018607442977191
0.8934248228019906,0.919436813186813,0.9109195402298851,0.9252819024226863,0.9353107344632768,0.8887510339123242,0.8985785065471276,0.9052579365079364,0.9233977735387068,0.9025612918749834
0.8987088379541588,0.9105916966328865,0.8907464284052307,0.9227586206896552,0.9248914124234653,0.9030017152658663,0.9109587396128537,0.9085916442048517,0.9254269626320445,0.9024567109079722
0.9063404476834982,0.9090614886731393,0.9026246973365618,0.9134097365070036,0.92314419573139,0.8957978254481339,0.9085612197251152,0.913374304945859,0.9172589602168266,0.9031467557783347
0.8991739130434783,0.9265032377428307,0.905334745342026,0.9233754749115684,0.9392900398974067,0.9,0.8945054945054944,0.899425287356322,0.9177448725321066,0.9061481694460417
0.9179248120300754,0.9230430074257427,0.9078050443081119,0.9177477944992217,0.9138331102186525,0.9105841018884498,0.922261663286004,0.8991675475687103,0.9132965686274508,0.922277996561096
0.9020579218147609,0.9062385465207603,0.9030430806746597,0.9185906315735468,0.9264041359013427,0.9043997827267791,0.9092353639391967,0.9052142464750046,0.9139258305924974,0.9056614968375833
0.9123226544622426,0.909606932203776,0.9057939287799182,0.9292472413416366,0.9183234269317483,0.9039884516680922,0.9040806293018682,0.9095143113593298,0.9203357298890797,0.9228160405485988
0.9131360970196575,0.9020600089565606,0.9148555468272672,0.9256042870173303,0.9176652142338417,0.9063254123725976,0.9094684385382058,0.9046689895470384,0.909556476132563,0.9218667521303068
0.9144704614480259,0.9016676048409794,0.9146676281744962,0.9118900597355527,0.9219875842781692,0.8967021985343105,0.9128257035370164,0.9116939984545377,0.9172865257151724,0.9174683170267256
0.9169894047450369,0.9054582944288827,0.9108384700489963,0.911957576492707,0.9142049944681525,0.9032249626307922,0.9028164801083142,0.9102304245786216,0.916763956697092,0.917561650320271
0.9107961725943311,0.9012759911088603,0.9122037566558454,0.9136499613458371,0.9083231002084702,0.9009021202872166,0.9069562209216125,0.9168419360025728,0.9159442089429783,0.9136712197459861
0.9162063697261723,0.9031794085872925,0.9104226082447497,0.916661535619728,0.9218398821979384,0.9013990610328639,0.9042056074766355,0.9112778904665313,0.9128838451268357,0.9122158715673443
0.92182740217725,0.9038244743813766,0.9196138870863075,0.921029338083839,0.9158468087102335,0.9008099983299004,0.8975766926846976,0.9103220149848558,0.90585292249047,0.9203936956663127
0.9167951353203152,0.9136759581881533,0.9237561691343203,0.9176085723545616,0.9158065490863404,0.906417733343432,0.9048159903742429,0.9116300366300365,0.9065652203499847,0.9271781086297214
0.9058167436900105,0.9049116480687507,0.9088811995386389,0.9223482715910369,0.9149764000510269,0.9128421052631579,0.9102862554465977,0.908822019874875,0.9095852619169557,0.9278638814016172
0.9060220836898504,0.9103782684180067,0.9146445903511276,0.9143756467747498,0.9231545792279116,0.9078524710708619,0.913285873574063,0.9002621231979031,0.9164113002438096,0.9143613147136956
0.9125701253516674,0.9054354301170485,0.9138307733050849,0.9202325283453975,0.910301305140844,0.9150417661334848,0.917087070990525,0.9033535430087155,0.9116116706760029,0.9242146413021428
0.9131793100250394,0.905719011860376,0.9286285209237981,0.9180282109494213,0.9093988794616512,0.912750602329745,0.9102715984379799,0.909147131994814,0.9130917356565634,0.9244065766550524
0.9028801756519681,0.9098361221559532,0.9190050726103888,0.9188021828573396,0.9055274459687375,0.9105062508586343,0.9038482370145696,0.9140571728297928,0.9087965688335716,0.9124113723178574
0.9011662949792055,0.9053953959807417,0.9172298644338118,0.917128801431127,0.9032171607898173,0.9140047759967646,0.9158505678796033,0.9117567150355048,0.9172058842733457,0.909507005129032
0.9006895909048551,0.9141735386854234,0.9098494098494099,0.9200720042474752,0.9068946222249108,0.9094083530150376,0.9134020170405146,0.909855042416075,0.9142825884798426,0.9139981488704034
0.9098157730718498,0.9036914526164197,0.9111602753195676,0.9265914283736065,0.9100142286633194,0.9185993881228783,0.9121374458874459,0.9081783506080876,0.9169057503853466,0.9173362243550234
0.9097064027574117,0.9061332855720554,0.91432774583637,0.9191981572103836,0.9218633875205426,0.9153185286759548,0.9175741353628096,0.9051612104709452,0.9156282643392315,0.9135994030157996
0.8999102106245688,0.9111344537815127,0.9158996175932417,0.917016806722689,0.9168366428330074,0.9128152163501098,0.9148504273504273,0.9130727909353863,0.9140075850839919,0.9115321780733999
0.9208804523424879,0.9001011337751693,0.9120008285300022,0.9168683108422522,0.9112181150823074,0.9160521401376945,0.9151418561332015,0.906850905235352,0.909665532813462,0.9125291923891595
0.9097157751910304,0.9011408611575957,0.917495203209489,0.9139009535879462,0.9056153511632963,0.9147276011368768,0.9140789173861307,0.9048955258660868,0.9132581021611703,0.9146246834926081
0.9118993135011443,0.9134515625658977,0.9187951986878401,0.9163612481379657,0.9235233537037152,0.9219763345299961,0.9029484524452251,0.9040829393223011,0.9112099674026278,0.9068528120772089
