Training Percentage,Train Time,Test Time
0.1,0.01618300000000028,0.0005370000000000097
0.2,0.02422000000000013,0.0007169999999998566
0.30000000000000004,0.060172000000000114,0.0006289999999999907
0.4,0.024826000000000015,0.0005730000000001567
0.5,0.026065000000000005,0.0006369999999997766
0.6,0.05793500000000007,0.0004509999999999792
0.7000000000000001,0.05507699999999982,0.00043300000000012773
0.8,0.04284900000000036,0.0004789999999998962
0.9,0.06310700000000002,0.00032500000000013074
