Training Percentage,Train Time,Test Time
0.1,0.0021729999999999805,0.0003870000000003593
0.2,0.0011210000000003717,0.00017500000000003624
0.30000000000000004,0.001190999999999942,0.00017399999999989646
0.4,0.0009570000000000967,0.0002580000000000915
0.5,0.0012400000000001299,0.0002259999999996154
0.6,0.0020559999999996137,0.0006540000000003765
0.7000000000000001,0.0019299999999997652,0.00024400000000035504
0.8,0.0017969999999998265,0.00021300000000001873
0.9,0.0014380000000002724,0.00018399999999996197
